Dept.,Course Code,Course Title,Section,Teacher,Exam Date,Exam Time,Room
BSCSE,MATH 2205/STAT 205,Probability and Statistics,G,MUn,"October 26, 2025",02:00 PM - 04:00 PM,711 (011221093-0112331009)                                                                                                                                                                                                                       722 (0112331157-0152410048)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,H,MoIm,"October 26, 2025",02:00 PM - 04:00 PM,723 (011203054-0112330328)                                                                                                                                                                                                                       724 (0112330355-0112420507)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,I,AKMRn,"October 26, 2025",02:00 PM - 04:00 PM,725 (011193123-0112330389)                                                                                                                                                                                                                       728 (0112330487-0152330156)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,J,AKMRn,"October 26, 2025",02:00 PM - 04:00 PM,729 (011192131-0112320155)                                                                                                                                                                                                                       730 (0112320220-0152330128)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,K,MoIm,"October 26, 2025",02:00 PM - 04:00 PM,731 (011202081-0112330949)                                                                                                                                                                                                                       732 (0112331049-0152330152)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,L,AkAd,"October 26, 2025",02:00 PM - 04:00 PM,801 (011193065-0112410480)                                                                                                                                                                                                                       802 (0112420623-0152410049)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,M,JAS,"October 26, 2025",02:00 PM - 04:00 PM,803 (011193102-0112320128)                                                                                                                                                                                                                       804 (0112320166-0152410045)
BSCSE,MATH 2205/STAT 205,Probability and Statistics,N,SamAr,"October 26, 2025",02:00 PM - 04:00 PM,805 (011202157-0152330078)
BSEEE,EEE 203/EEE 2201,Energy Conversion I,B,MFK,"October 26, 2025",02:00 PM - 04:00 PM,302 (021173033-0212330020)                                                                                                                                                                                                                       303 (0212330042-0212330162)
BSEEE,EEE 203/EEE 2201,Energy Conversion I,A,AkHd,"October 26, 2025",02:00 PM - 04:00 PM,304 (021191010-0212320015)                                                                                                                                                                                                                       305 (0212330003-0212410016)
BSEEE,EEE 4121/EEE 441,VLSI Design,A,MdHn,"October 26, 2025",02:00 PM - 04:00 PM,308 (021181027-021221026)                                                                                                                                                                                                                       309 (021221027-021222031)
BSCE,MATH 1101,Differential and Integral Calculus,A,SIsm,"October 27, 2025",09:00 AM - 11:00 AM,302 (031221042-0312520014)
BSCE,CE 4151,Highway Design and Railway Engineering,A,NT,"October 27, 2025",09:00 AM - 11:00 AM,301 (031211007-0312310001)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,A,FzAn,"October 27, 2025",09:00 AM - 11:00 AM,602 (011173058-0112320059)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,B,AHMOH,"October 27, 2025",09:00 AM - 11:00 AM,603 (011181142-0112230742)                                                                                                                                                                                                                       604 (0112230833-0112331013)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,C,AHMOH,"October 27, 2025",09:00 AM - 11:00 AM,605 (011192088-0112231023)                                                                                                                                                                                                                       630 (0112310031-0112330904)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,D,SMSR,"October 27, 2025",09:00 AM - 11:00 AM,631 (011193029-0112230034)                                                                                                                                                                                                                       632 (0112230056-0112410047)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,E,SMSR,"October 27, 2025",09:00 AM - 11:00 AM,701 (011183078-0112230331)                                                                                                                                                                                                                       702 (0112230334-0112330413)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,F,ShAhd,"October 27, 2025",09:00 AM - 11:00 AM,703 (011201356-0112330124)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,G,ShAhd,"October 27, 2025",09:00 AM - 11:00 AM,706 (011201441-0112330457)
BSCSE,CSE 3811/CSI 341,Artificial Intelligence,H,AHMOH,"October 27, 2025",09:00 AM - 11:00 AM,707 (011191246-0112230744)                                                                                                                                                                                                                       708 (0112230801-0112320276)
BSCSE,CSE 4451/CSE 451,Human Computer Interaction,A,NoNn,"October 27, 2025",09:00 AM - 11:00 AM,306 (011191078-011221044)                                                                                                                                                                                                                       307 (011221053-0112310470)
BSCSE,CSE 4451/CSE 451,Human Computer Interaction,B,NoNn,"October 27, 2025",09:00 AM - 11:00 AM,308 (011183065-011212069)                                                                                                                                                                                                                       309 (011212128-0112310269)
BSEEE,EEE 205/EEE 2203,Energy Conversion II,A,HB,"October 27, 2025",09:00 AM - 11:00 AM,303 (021182041-0212230064)                                                                                                                                                                                                                       304 (0212230070-0212320012)
BSEEE,EEE 205/EEE 2203,Energy Conversion II,B,SMB,"October 27, 2025",09:00 AM - 11:00 AM,305 (021131142-021221098)                                                                                                                                                                                                                       306 (021222008-0212330046)
BSEEE,MAT 1101,Calculus I,B,MMBK,"October 27, 2025",09:00 AM - 11:00 AM,302 (021222058-0212510039)                                                                                                                                                                                                                       303 (0212510041-0212520048)
BSEEE,MAT 1101/MATH 151,Calculus I/Differential and Integral Calculus,A,AM,"October 27, 2025",09:00 AM - 11:00 AM,308 (021181106-0212520014)                                                                                                                                                                                                                       309 (0212520018-0212520053)
BSCE,CE 2101,Engineering Materials,CA,NT,"October 27, 2025",11:30 AM - 01:30 PM,302 (031211005-0312430065)
BSCE,CE 2101,Engineering Materials,CB,NT,"October 27, 2025",11:30 AM - 01:30 PM,303 (0312230003-0312430068)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,A,FT,"October 27, 2025",11:30 AM - 01:30 PM,802 (011202339-0112520006)                                                                                                                                                                                                                       803 (0112520007-0112520277)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,B,ArBh,"October 27, 2025",11:30 AM - 01:30 PM,804 (0112230109-0112430458)                                                                                                                                                                                                                       805 (0112430668-0112520302)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,C,DID,"October 27, 2025",11:30 AM - 01:30 PM,806 (0112331006-0112520066)                                                                                                                                                                                                                       901 (0112520067-0112520322)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,D,MdMrRn,"October 27, 2025",11:30 AM - 01:30 PM,902 (011221146-0112520095)                                                                                                                                                                                                                       903 (0112520096-0112520314)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,E,RbAn,"October 27, 2025",11:30 AM - 01:30 PM,904 (011213052-0112520112)                                                                                                                                                                                                                       907 (0112520113-0112520315)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,F,CAG,"October 27, 2025",11:30 AM - 01:30 PM,932 (0112230968-0112520061)                                                                                                                                                                                                                       1028 (0112520115-0112520328)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,G,FT,"October 27, 2025",11:30 AM - 01:30 PM,1029 (011201347-0112510231)                                                                                                                                                                                                                       1030 (0112520010-0112520300)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,H,RRK,"October 27, 2025",11:30 AM - 01:30 PM,1031 (011202136-0112430051)                                                                                                                                                                                                                       1032 (0112430055-0112520321)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,I,HHCh,"October 27, 2025",11:30 AM - 01:30 PM,324 (0112230308-0112520197)                                                                                                                                                                                                                       325 (0112520198-0112520317)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,J,SabAd,"October 27, 2025",11:30 AM - 01:30 PM,304 (011221478-0112520181)                                                                                                                                                                                                                       305 (0112520182-0112520327)
BSCSE,CSE 2213/CSI 219,Discrete Mathematics,K,RaHR,"October 27, 2025",11:30 AM - 01:30 PM,306 (0112330689-0112520263)                                                                                                                                                                                                                       307 (0112520265-0152510009)
BSCSE,CSE 469/PMG 4101,Project Management,A,MdMH,"October 27, 2025",11:30 AM - 01:30 PM,324 (011192048-0112230115)                                                                                                                                                                                                                       325 (0112230168-0112231018)
BSCSE,CSE 469/PMG 4101,Project Management,B,MdMH,"October 27, 2025",11:30 AM - 01:30 PM,304 (011181018-011221307)                                                                                                                                                                                                                       305 (011221340-0112231053)
BSCSE,CSE 469/PMG 4101,Project Management,C,RJR,"October 27, 2025",11:30 AM - 01:30 PM,306 (011191176-011221052)                                                                                                                                                                                                                       307 (011221180-0112310481)
BSCSE,CSE 469/PMG 4101,Project Management,D,SA,"October 27, 2025",11:30 AM - 01:30 PM,308 (011163072-011221435)                                                                                                                                                                                                                       309 (011221436-0112231012)
BSDS,CSE 2213/CSI 219,Discrete Mathematics,BA,KBJ,"October 27, 2025",11:30 AM - 01:30 PM,322 (0152330036-0152430014)                                                                                                                                                                                                                       323 (0152430016-0152510028)
BSEEE,EEE 3403/EEE 423,Microprocessor and Interfacing,A,SMLK,"October 27, 2025",11:30 AM - 01:30 PM,308 (021181065-021221052)                                                                                                                                                                                                                       309 (021221059-0212310021)
BSEEE,PHY 1103,Physics II,A,MASn,"October 27, 2025",11:30 AM - 01:30 PM,302 (021201071-0212510045)
BSEEE,PHY 1103,Physics II,B,MASn,"October 27, 2025",11:30 AM - 01:30 PM,303 (0212410040-0212430091)
BSCE,EEE 1201,Basic Electrical Engineering,A,SwMr,"October 27, 2025",02:00 PM - 04:00 PM,302 (031213003-0312510031)
BSCE,CE 3241,Soil Mechanics,A,TRnA,"October 27, 2025",02:00 PM - 04:00 PM,303 (031203010-0312310018)
BSCSE,BIO 3105,Biology for Engineers,A,HAA,"October 27, 2025",02:00 PM - 04:00 PM,308 (011202103-0112420547)
BSCSE,BIO 3105,Biology for Engineers,B,HAA,"October 27, 2025",02:00 PM - 04:00 PM,309 (011191152-0112230828)                                                                                                                                                                                                                       322 (0112230858-0112420470)
BSCSE,BIO 3105,Biology for Engineers,C,NaTa,"October 27, 2025",02:00 PM - 04:00 PM,323 (011191053-0112230945)                                                                                                                                                                                                                       324 (0112310053-0112430429)
BSCSE,BIO 3105,Biology for Engineers,D,BHR,"October 27, 2025",02:00 PM - 04:00 PM,325 (011191001-0112310037)                                                                                                                                                                                                                       328 (0112310195-0112510010)
BSCSE,BIO 3105,Biology for Engineers,E,SMRI,"October 27, 2025",02:00 PM - 04:00 PM,329 (011212096-0112310203)                                                                                                                                                                                                                       330 (0112310367-0112430413)
BSCSE,BIO 3105,Biology for Engineers,F,HAA,"October 27, 2025",02:00 PM - 04:00 PM,401 (011221119-0112520264)
BSCSE,BIO 3105,Biology for Engineers,G,SMRI,"October 27, 2025",02:00 PM - 04:00 PM,402 (011193102-0112230991)                                                                                                                                                                                                                       403 (0112231013-0112510241)
BSCSE,BIO 3105,Biology for Engineers,H,BHR,"October 27, 2025",02:00 PM - 04:00 PM,404 (011201399-0112310173)                                                                                                                                                                                                                       425 (0112310390-0112420586)
BSCSE,BIO 3105,Biology for Engineers,I,KhSh,"October 27, 2025",02:00 PM - 04:00 PM,428 (011221062-0112230990)                                                                                                                                                                                                                       429 (0112230992-0112420112)
BSCSE,BIO 3105,Biology for Engineers,J,MobIm,"October 27, 2025",02:00 PM - 04:00 PM,431 (011192048-0112230900)                                                                                                                                                                                                                       432 (0112230999-0112430023)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,A,AsTn,"October 27, 2025",02:00 PM - 04:00 PM,604 (0112230686-0112430038)                                                                                                                                                                                                                       605 (0112430092-0112510189)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,B,HAN,"October 27, 2025",02:00 PM - 04:00 PM,630 (011202100-0112430075)                                                                                                                                                                                                                       631 (0112430078-0112430687)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,C,MBAd,"October 27, 2025",02:00 PM - 04:00 PM,632 (011222164-0112430640)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,D,SmSd,"October 27, 2025",02:00 PM - 04:00 PM,701 (0112230023-0112430291)                                                                                                                                                                                                                       702 (0112430301-0112510219)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,E,MSTR,"October 27, 2025",02:00 PM - 04:00 PM,703 (0112230626-0112430354)                                                                                                                                                                                                                       706 (0112430380-0112510227)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,F,RtAm,"October 27, 2025",02:00 PM - 04:00 PM,707 (0112230361-0112430061)                                                                                                                                                                                                                       708 (0112430065-0112510409)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,G,MBAd,"October 27, 2025",02:00 PM - 04:00 PM,711 (011202170-0112510321)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,H,AsTn,"October 27, 2025",02:00 PM - 04:00 PM,722 (011221499-0112430212)                                                                                                                                                                                                                       723 (0112430235-0112510220)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,I,AsTn,"October 27, 2025",02:00 PM - 04:00 PM,724 (011221488-0112430088)                                                                                                                                                                                                                       725 (0112430090-0112510145)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,J,MSTR,"October 27, 2025",02:00 PM - 04:00 PM,728 (011222320-0112430115)                                                                                                                                                                                                                       729 (0112430267-0112510281)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,K,TW,"October 27, 2025",02:00 PM - 04:00 PM,730 (0112230151-0112430157)                                                                                                                                                                                                                       731 (0112430180-0112510112)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,L,MMIN,"October 27, 2025",02:00 PM - 04:00 PM,732 (0112330250-0112430289)                                                                                                                                                                                                                       801 (0112430309-0112510322)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,M,SmSd,"October 27, 2025",02:00 PM - 04:00 PM,802 (0112310273-0112430253)                                                                                                                                                                                                                       803 (0112430261-0112510244)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,N,RtAm,"October 27, 2025",02:00 PM - 04:00 PM,804 (0112320266-0112430409)                                                                                                                                                                                                                       805 (0112430428-0112510364)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,O,ShMd,"October 27, 2025",02:00 PM - 04:00 PM,806 (011222286-0112430320)                                                                                                                                                                                                                       901 (0112430324-0112510362)
BSCSE,CSE 1325/CSE 225,Digital Logic Design,P,TBS,"October 27, 2025",02:00 PM - 04:00 PM,902 (0112320120-0112430246)                                                                                                                                                                                                                       903 (0112430247-0112430720)
BSDS,BIO 3107,Biology,BA,NaTa,"October 27, 2025",02:00 PM - 04:00 PM,305 (0152330055-0152510067)
BSEEE,EEE 121/EEE 2401,Structured Programming Language,A,SwMr,"October 27, 2025",02:00 PM - 04:00 PM,322 (021161098-0212330088)                                                                                                                                                                                                                       323 (0212330094-0212510038)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,A,AAU,"October 28, 2025",09:00 AM - 11:00 AM,801 (011201422-0112420479)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,B,AAU,"October 28, 2025",09:00 AM - 11:00 AM,802 (011201061-0112330708)                                                                                                                                                                                                                       803 (0112330805-0112420689)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,C,NSS,"October 28, 2025",09:00 AM - 11:00 AM,804 (011213064-0112331025)                                                                                                                                                                                                                       805 (0112331026-0112420727)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,D,MiBa,"October 28, 2025",09:00 AM - 11:00 AM,806 (011193142-0112410476)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,E,AAU,"October 28, 2025",09:00 AM - 11:00 AM,901 (011183014-0112330235)                                                                                                                                                                                                                       902 (0112330334-0112420568)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,F,KAN,"October 28, 2025",09:00 AM - 11:00 AM,903 (011201059-0112330255)                                                                                                                                                                                                                       904 (0112330332-0112420495)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,G,KAN,"October 28, 2025",09:00 AM - 11:00 AM,907 (011213134-0112330616)                                                                                                                                                                                                                       932 (0112330798-0112420489)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,H,NSS,"October 28, 2025",09:00 AM - 11:00 AM,1028 (011193123-0112320134)                                                                                                                                                                                                                       1029 (0112320139-0112420518)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,I,MMIN,"October 28, 2025",09:00 AM - 11:00 AM,1030 (011182080-0112410008)                                                                                                                                                                                                                       1031 (0112410014-0112420565)
BSCSE,CSE 2233/CSI 233,Theory of Computation/Theory of Computing,J,MiBa,"October 28, 2025",09:00 AM - 11:00 AM,1032 (011211098-0112410525)
BSCSE,CSE 4165/CSE 465,Web Programming,A,NHn,"October 28, 2025",09:00 AM - 11:00 AM,424 (Computer Lab) (011172007-011221450)                                                                                                                                                                                                                       426 (Computer Lab) (011221518-0112310113)
BSCSE,CSE 4165/CSE 465,Web Programming,B,NHn,"October 28, 2025",09:00 AM - 11:00 AM,427 (Computer Lab) (011201174-011221256)                                                                                                                                                                                                                       522 (Computer Lab) (011221274-0112230653)
BSCSE,CSE 4165/CSE 465,Web Programming,C,NHn,"October 28, 2025",09:00 AM - 11:00 AM,523 (Computer Lab) (011163072-0112320074)
BSCSE,CSE 4165/CSE 465,Web Programming,D,NHn,"October 28, 2025",09:00 AM - 11:00 AM,524 (Computer Lab) (011183048-011222058)                                                                                                                                                                                                                       528 (Computer Lab) (011222062-0112330931)
BSEEE,EEE 1003,Electrical Circuits II,B,IA,"October 28, 2025",09:00 AM - 11:00 AM,303 (021212006-0212510038)
BSEEE,EEE 1003,Electrical Circuits II,A,HB,"October 28, 2025",09:00 AM - 11:00 AM,304 (021213051-0212510045)
BSEEE,EEE 303/EEE 3305,Engineering Electromagnetics,A,BKM,"October 28, 2025",09:00 AM - 11:00 AM,301 (021171078-021222052)                                                                                                                                                                                                                       302 (0212230001-0212310076)
BSCSE,CSE 1111,Structured Programming Language,M,MHO,"October 28, 2025",11:30 AM - 01:30 PM,425 (011202157-0112430395)                                                                                                                                                                                                                       428 (0112430438-0112510363)
BSCSE,CSE 1111,Structured Programming Language,N,PB,"October 28, 2025",11:30 AM - 01:30 PM,429 (011202100-0112430176)                                                                                                                                                                                                                       431 (0112430181-0112510009)
BSCSE,CSE 1111,Structured Programming Language,O,SmSd,"October 28, 2025",11:30 AM - 01:30 PM,432 (011202170-0112430654)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,A,MNH,"October 28, 2025",11:30 AM - 01:30 PM,601 (011193072-0112430173)                                                                                                                                                                                                                       602 (0112430260-0112510357)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,B,MNH,"October 28, 2025",11:30 AM - 01:30 PM,603 (011201115-0112430557)                                                                                                                                                                                                                       604 (0112430652-0112510398)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,C,MNH,"October 28, 2025",11:30 AM - 01:30 PM,605 (011201052-0112430026)                                                                                                                                                                                                                       630 (0112430046-0112510405)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,D,HS,"October 28, 2025",11:30 AM - 01:30 PM,631 (011203038-0112430430)                                                                                                                                                                                                                       632 (0112430738-0112510339)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,E,MMAS,"October 28, 2025",11:30 AM - 01:30 PM,701 (011213054-0112510010)                                                                                                                                                                                                                       702 (0112510017-0112510407)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,F,MBAd,"October 28, 2025",11:30 AM - 01:30 PM,703 (011221049-0112510334)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,G,MShH,"October 28, 2025",11:30 AM - 01:30 PM,706 (0112310196-0112510360)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,H,MNH,"October 28, 2025",11:30 AM - 01:30 PM,707 (011221454-0112430743)                                                                                                                                                                                                                       708 (0112510008-0112510378)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,I,NSS,"October 28, 2025",11:30 AM - 01:30 PM,711 (011193086-0112420433)                                                                                                                                                                                                                       722 (0112430211-0112510401)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,J,MMAS,"October 28, 2025",11:30 AM - 01:30 PM,723 (0112230187-0112430109)                                                                                                                                                                                                                       724 (0112430327-0112510390)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,K,RaK,"October 28, 2025",11:30 AM - 01:30 PM,725 (011221158-0112430067)                                                                                                                                                                                                                       728 (0112430604-0112510410)
BSCSE,CSE 1111/CSI 121,Structured Programming Language,L,SSSk,"October 28, 2025",11:30 AM - 01:30 PM,729 (0112230293-0112510150)                                                                                                                                                                                                                       730 (0112510172-0112510385)
BSCSE,CSE 4435,Software Architecture,A,TBD,"October 28, 2025",11:30 AM - 01:30 PM,303 (011191271-0112310573)
BSCSE,CSE 4435,Software Architecture,B,TBD,"October 28, 2025",11:30 AM - 01:30 PM,304 (011191112-011221007)                                                                                                                                                                                                                       305 (011221037-0112320089)
BSDS,DS 1501,Programming for Data Science,BB,KBJ,"October 28, 2025",11:30 AM - 01:30 PM,308 (0152310006-0152520021)                                                                                                                                                                                                                       309 (0152520022-0152520082)
BSDS,DS 1501,Programming for Data Science,BC,TaMo,"October 28, 2025",11:30 AM - 01:30 PM,322 (0152330029-0152520048)                                                                                                                                                                                                                       323 (0152520049-0152520078)
BSDS,DS 1501,Programming for Data Science,BA,KBJ,"October 28, 2025",11:30 AM - 01:30 PM,324 (0152410007-0152510065)                                                                                                                                                                                                                       325 (0152510066-0152520068)
BSEEE,CHE 2101,Chemistry,A,MASq,"October 28, 2025",11:30 AM - 01:30 PM,302 (021213027-0212420002)                                                                                                                                                                                                                       303 (0212420005-0212430093)
BSEEE,CHE 2101,Chemistry,B,MASq,"October 28, 2025",11:30 AM - 01:30 PM,304 (021213053-0212420018)                                                                                                                                                                                                                       305 (0212420019-0212430075)
BSEEE,EEE 307/EEE 3207,Power Electronics,A,IA,"October 28, 2025",11:30 AM - 01:30 PM,301 (021131142-021202005)                                                                                                                                                                                                                       302 (021202012-0212430072)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,A,ME,"October 28, 2025",02:00 PM - 04:00 PM,330 (011162109-021222030)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,B,AKMMI,"October 28, 2025",02:00 PM - 04:00 PM,303 (011172009-0112230425)                                                                                                                                                                                                                       304 (0112230571-0212310033)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,C,ME,"October 28, 2025",02:00 PM - 04:00 PM,305 (011212021-0112230492)                                                                                                                                                                                                                       306 (0112230768-0112331138)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,D,MNK,"October 28, 2025",02:00 PM - 04:00 PM,307 (011203057-021212027)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,E,ME,"October 28, 2025",02:00 PM - 04:00 PM,308 (011202035-021162038)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,F,AKMMI,"October 28, 2025",02:00 PM - 04:00 PM,309 (011192127-011221550)                                                                                                                                                                                                                       322 (011222231-021201042)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,G,ASKP,"October 28, 2025",02:00 PM - 04:00 PM,323 (011202166-0112230471)                                                                                                                                                                                                                       324 (0112230474-0112320284)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,H,MNK,"October 28, 2025",02:00 PM - 04:00 PM,325 (011192011-0112230378)                                                                                                                                                                                                                       328 (0112230379-0112320140)
BSCSE,CSE 323/CSE 3711/EEE 4413,Computer Networks,I,MdMH,"October 28, 2025",02:00 PM - 04:00 PM,329 (011213122-0112331064)
BSDS,DS 3101,Advanced Probability and Statistics,BA,TaMo,"October 28, 2025",02:00 PM - 04:00 PM,301 (0152230003-0152330074)                                                                                                                                                                                                                       302 (0152330075-0152410068)
BSEEE,EEE 2105/EEE 223,Digital Electronics,A,TTM,"October 28, 2025",02:00 PM - 04:00 PM,401 (021182041-0212330015)                                                                                                                                                                                                                       402 (0212330017-0212410042)
BSEEE,EEE 313/EEE 4111,Solid State Devices,A,IBC,"October 28, 2025",02:00 PM - 04:00 PM,401 (021183015-021221027)                                                                                                                                                                                                                       402 (021221029-021222023)
BSCE,CE 2211,Mechanics of Solids II,A,TRnA,"October 29, 2025",09:00 AM - 11:00 AM,302 (0312310005-0312410022)
BSCE,CE 3211,Design of Steel Structures,A,JAJ,"October 29, 2025",09:00 AM - 11:00 AM,432 (031203010-0312230037)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,A,MAnAm,"October 29, 2025",09:00 AM - 11:00 AM,303 (011201353-0112230117)                                                                                                                                                                                                                       304 (0112230154-0112320262)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,B,NZMa,"October 29, 2025",09:00 AM - 11:00 AM,630 (011172009-0112230816)                                                                                                                                                                                                                       631 (0112230912-0112331150)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,C,SA,"October 29, 2025",09:00 AM - 11:00 AM,307 (011203010-0112230524)                                                                                                                                                                                                                       308 (0112230544-0112330460)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,D,HHCh,"October 29, 2025",09:00 AM - 11:00 AM,309 (011201441-0112230472)                                                                                                                                                                                                                       322 (0112230496-0112310568)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,E,DID,"October 29, 2025",09:00 AM - 11:00 AM,323 (011202177-0112230955)                                                                                                                                                                                                                       324 (0112230958-0112330020)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,F,NZMa,"October 29, 2025",09:00 AM - 11:00 AM,325 (011213125-0112230437)                                                                                                                                                                                                                       328 (0112230470-0112330046)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,G,SiMa,"October 29, 2025",09:00 AM - 11:00 AM,329 (011202038-0112230965)                                                                                                                                                                                                                       330 (0112230978-0112320247)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,H,SiMa,"October 29, 2025",09:00 AM - 11:00 AM,401 (011201091-0112230571)                                                                                                                                                                                                                       402 (0112230592-0112320250)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,I,TaSa,"October 29, 2025",09:00 AM - 11:00 AM,403 (011201376-0112230641)                                                                                                                                                                                                                       404 (0112230655-0112320144)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,J,TaSa,"October 29, 2025",09:00 AM - 11:00 AM,425 (011203064-0112230542)                                                                                                                                                                                                                       428 (0112230585-0112320086)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,K,MAnAm,"October 29, 2025",09:00 AM - 11:00 AM,429 (011202338-0112230231)                                                                                                                                                                                                                       431 (0112230232-0112320143)
BSCSE,CSE 3411/CSI 311,System Analysis and Design,L,SiMa,"October 29, 2025",09:00 AM - 11:00 AM,602 (011192026-0112230478)                                                                                                                                                                                                                       603 (0112230575-0112310444)
BSCSE,EEE 4261,Green Computing,A,MdMIm,"October 29, 2025",09:00 AM - 11:00 AM,303 (011183048-011213078)                                                                                                                                                                                                                       304 (011213080-0112310269)
BSCSE,EEE 4261,Green Computing,B,MNTA,"October 29, 2025",09:00 AM - 11:00 AM,305 (011183065-011213009)                                                                                                                                                                                                                       306 (011213016-0112230794)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,A,ShIA,"October 29, 2025",09:00 AM - 11:00 AM,305 (011163072-0112430617)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,B,MIA,"October 29, 2025",09:00 AM - 11:00 AM,306 (011172007-0112420212)                                                                                                                                                                                                                       307 (0112420230-0112430497)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,C,MIA,"October 29, 2025",09:00 AM - 11:00 AM,308 (011211053-0112420004)                                                                                                                                                                                                                       309 (0112420019-0112430262)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,D,MIA,"October 29, 2025",09:00 AM - 11:00 AM,322 (011163056-0112410283)                                                                                                                                                                                                                       323 (0112410299-0112420518)
BSCSE,MATH 201/MATH 2201,Coordinate Geometry and Vector Analysis,E,MdAIm,"October 29, 2025",09:00 AM - 11:00 AM,324 (011173058-0112320184)                                                                                                                                                                                                                       325 (0112330124-0112420634)
